artists_id,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,liveness,speechiness,duration_ms
[677241],0.645,0.279,0.679,106.394,-11.939,0.816,0.0,0.383,0.227,225693
[892775],0.769,0.5489999999999999,0.913,126.995,-13.378,0.245,0.000452,0.128,0.0273,243733
[66915],0.519,0.513,0.634,133.622,-6.495,0.785,0.0039,0.1,0.0328,154787
[639397],0.537,0.494,0.7859999999999999,100.446,-8.901,0.0255,1.02e-06,0.53,0.0384,228827
[947563],0.529,0.843,0.682,134.784,-7.511,0.000816,0.006940000000000001,0.107,0.0288,234307
[944700],0.642,0.6659999999999999,0.195,104.038,-5.29,0.166,0.0,0.146,0.0333,262293
[30925],0.659,0.275,0.434,146.24200000000005,-17.4,0.6759999999999999,2.77e-05,0.0965,0.0507,191827
[357057],0.27,0.313,0.179,183.354,-9.704,0.7859999999999999,0.687,0.249,0.0307,267666
[131650],0.669,0.8340000000000001,0.773,103.106,-4.441,0.00943,2.88e-05,0.7190000000000001,0.0365,393533
[754032],0.455,0.5820000000000001,0.927,140.928,-10.009,0.629,4.22e-06,0.172,0.0292,110493
[479028],0.494,0.302,0.785,148.197,-10.51,0.685,0.0,0.281,0.0711,129267
[355142],0.428,0.684,0.419,141.336,-10.044,1.16e-05,0.000156,0.0744,0.0475,136493
[505047],0.747,0.462,0.715,92.783,-10.336,0.46,0.0,0.329,0.075,309667
[1426748],0.705,0.342,0.274,79.904,-13.209,0.409,0.00185,0.14800000000000002,0.037000000000000005,327627
[3065843],0.7120000000000001,0.799,0.591,83.99600000000002,-4.564,0.0447,6.4e-05,0.37,0.0703,206903
[132940],0.6609999999999999,0.202,0.901,80.622,-15.241,0.942,0.00369,0.238,0.0492,190773
[11707],0.691,0.64,0.691,142.244,-11.342,0.114,0.125,0.0801,0.0436,180133
[307461],0.626,0.711,0.972,132.944,-11.387,0.198,0.00611,0.0715,0.0335,191653
[69534],0.645,0.967,0.862,124.292,-2.818,0.0173,0.00246,0.0817,0.0364,283133
[486047],0.515,0.8540000000000001,0.441,89.01799999999999,-7.062,0.0149,0.0001,0.223,0.0643,221920
[84446],0.772,0.366,0.471,96.993,-10.236,0.287,0.0,0.117,0.0841,294400
[85776],0.498,0.765,0.902,174.637,-12.018,0.00535,0.333,0.417,0.0505,195453
[75264],0.275,0.973,0.262,126.808,-10.097,1.73e-05,0.574,0.0481,0.0631,119667
[783909],0.575,0.723,0.962,129.41,-4.7860000000000005,0.629,0.0,0.14300000000000002,0.0318,124157
[107139],0.484,0.6559999999999999,0.775,165.59,-9.166,0.19,6.98e-06,0.0828,0.255,298267
[814387],0.469,0.132,0.36,67.01100000000001,-14.001,0.929,0.0,0.0873,0.0807,281467
[7920],0.4320000000000001,0.8109999999999999,0.669,103.41,-8.578,0.0274,2.7e-05,0.14400000000000002,0.0409,276827
[346336],0.5920000000000001,0.0196,0.0312,119.504,-33.35,0.362,0.8540000000000001,0.108,0.0358,65314
[1596642],0.7020000000000001,0.7809999999999999,0.382,102.997,-4.081,0.433,0.0,0.135,0.03,286322
[685647],0.38,0.541,0.342,87.459,-8.596,0.0231,2.11e-05,0.0936,0.0349,293227
[40230],0.5,0.317,0.175,79.968,-11.897,0.398,0.0276,0.0968,0.0613,396987
[138699],0.56,0.544,0.685,111.161,-11.097,0.101,7.44e-05,0.217,0.333,255880
[597309],0.745,0.755,0.847,133.77100000000002,-7.53,0.0626,0.00659,0.16899999999999998,0.0318,245133
[64509],0.535,0.5920000000000001,0.6659999999999999,178.69799999999995,-10.178,0.0262,1.06e-06,0.0917,0.154,179667
[1032082],0.715,0.655,0.531,95.078,-6.425,0.0525,0.0,0.115,0.13699999999999998,207333
[233066],0.207,0.963,0.093,193.538,-3.899,0.0377,0.000114,0.0869,0.142,303667
[744969],0.73,0.721,0.838,114.963,-4.301,0.7909999999999999,6.27e-05,0.17800000000000002,0.0962,118093
[62002],0.332,0.636,0.654,183.158,-13.265999999999998,3.75e-05,0.00632,0.0776,0.0469,228533
[551465],0.627,0.18,0.466,134.247,-11.696,0.981,0.000373,0.107,0.0376,292160
[845668],0.408,0.8390000000000001,0.271,103.404,-13.92,0.24,0.4970000000000001,0.7070000000000001,0.0598,374909
[754032],0.487,0.464,0.721,112.847,-13.526,0.28800000000000003,0.0,0.0625,0.0369,157520
[858827],0.249,0.644,0.265,162.417,-6.2360000000000015,0.0236,4.39e-05,0.887,0.0391,256693
[2035658],0.7290000000000001,0.74,0.966,115.984,-5.444,0.0022600000000000003,0.0305,0.13,0.0258,219293
"[312890, 546214]",0.687,0.58,0.341,150.055,-8.103,0.0106,7.65e-06,0.0935,0.0483,178360
[201760],0.5529999999999999,0.614,0.345,136.628,-5.098,0.764,0.0,0.0811,0.0306,242679
[117064],0.609,0.794,0.968,136.036,-4.739,0.7340000000000001,6.18e-05,0.0479,0.0389,133747
[138407],0.378,0.469,0.609,142.201,-13.897,0.812,0.0011,0.121,0.0658,332293
[180228],0.375,0.048,0.294,156.45600000000005,-18.927,0.98,0.0,0.272,0.0382,75840
[482787],0.406,0.529,0.8759999999999999,168.30700000000004,-10.906,0.608,0.00394,0.0589,0.0399,362467
[811622],0.482,0.215,0.507,129.401,-14.083,0.665,2.13e-05,0.103,0.0306,278840
[627337],0.736,0.595,0.72,102.007,-5.847,0.000512,0.0118,0.14400000000000002,0.0354,177480
[180228],0.387,0.0348,0.239,138.639,-17.685,0.923,0.0,0.123,0.0386,123320
[61480],0.6629999999999999,0.8740000000000001,0.564,97.654,-6.613,0.228,0.244,0.185,0.0396,246600
[815236],0.438,0.279,0.274,126.942,-14.813,0.7020000000000001,4.24e-06,0.28800000000000003,0.0333,268667
[485991],0.76,0.6920000000000001,0.966,97.924,-7.407,0.779,0.0,0.384,0.123,195210
[923432],0.8029999999999999,0.647,0.821,91.807,-10.602,0.3,0.000136,0.0762,0.2,239800
[367231],0.37,0.415,0.24,176.455,-5.457999999999998,0.403,0.0,0.123,0.036000000000000004,193973
[14658],0.7390000000000001,0.797,0.836,94.994,-9.92,0.266,0.341,0.15,0.0458,208107
[246885],0.401,0.285,0.5429999999999999,121.55,-14.598,0.754,0.0,0.302,0.0339,154933
[142208],0.506,0.934,0.22,172.72799999999995,-9.513,0.934,3.14e-06,0.6509999999999999,0.945,191533
[758601],0.638,0.0994,0.389,118.557,-19.359,0.926,0.0784,0.104,0.0558,213960
[2784799],0.359,0.6,0.195,175.894,-7.317,0.113,1.32e-06,0.0952,0.0398,264038
[219203],0.364,0.638,0.451,152.509,-10.24,0.00735,0.399,0.133,0.0441,271547
[79960],0.266,0.75,0.366,131.464,-7.337999999999999,0.000708,0.000174,0.0969,0.0565,227907
[150048],0.562,0.813,0.236,115.996,-11.235,0.0594,0.7709999999999999,0.145,0.0533,532560
[248392],0.45,0.0605,0.345,62.245,-30.135,0.929,0.841,0.134,0.0344,461133
[316834],0.425,0.499,0.5870000000000001,109.787,-8.215,0.7390000000000001,0.000292,0.21600000000000005,0.0293,229160
[636474],0.856,0.539,0.672,73.134,-13.749,0.018000000000000002,0.158,0.131,0.0989,172667
[119107],0.332,0.0899,0.155,108.693,-22.291,0.993,0.909,0.14300000000000002,0.0344,405867
[855531],0.274,0.209,0.297,139.316,-15.723,0.743,6.84e-06,0.183,0.0328,201160
[555695],0.728,0.954,0.835,108.157,-8.791,0.67,0.000653,0.153,0.0663,204627
[2986022],0.424,0.619,0.454,120.022,-5.925,6.76e-06,0.16399999999999998,0.214,0.0434,127343
[279141],0.6,0.364,0.836,137.541,-13.289,0.76,0.00296,0.0454,0.0315,143333
[366681],0.467,0.888,0.561,163.014,-3.215,0.000285,1.65e-06,0.146,0.0681,209747
[132940],0.508,0.0817,0.575,81.382,-19.743,0.993,0.933,0.163,0.0356,198133
[609396],0.528,0.482,0.7879999999999999,95.82,-10.939,0.614,0.0,0.5489999999999999,0.027000000000000003,204160
[756656],0.48,0.224,0.395,80.035,-18.077,0.462,0.88,0.105,0.0401,189406
"[3446629, 3420473]",0.745,0.672,0.6409999999999999,108.031,-5.738,0.127,0.0,0.103,0.0346,177697
[899530],0.272,0.498,0.266,177.53599999999997,-7.897,0.358,0.0,0.13699999999999998,0.0403,159933
[84053],0.278,0.8059999999999999,0.787,172.551,-7.772,0.039,0.0,0.0977,0.172,241907
[181694],0.782,0.129,0.767,134.366,-18.9,0.898,0.000334,0.24,0.0638,178707
[253457],0.228,0.202,0.308,76.21300000000002,-16.491,0.986,0.527,0.113,0.0429,195347
[144847],0.747,0.425,0.906,87.993,-10.027,0.0281,0.626,0.327,0.0275,387733
[840000],0.171,0.0369,0.0272,121.354,-28.546,0.308,0.399,0.173,0.0455,152827
[769444],0.723,0.732,0.516,118.582,-12.251,7.670000000000001e-05,0.0135,0.18,0.0963,236640
[667169],0.583,0.324,0.78,101.305,-13.087,0.64,0.0,0.0986,0.0493,184267
"[758943, 177060]",0.54,0.484,0.484,109.09,-9.745,0.836,0.000223,0.529,0.0314,261067
[104714],0.772,0.98,0.642,127.364,-5.522,0.0298,0.528,0.245,0.0508,230200
[206967],0.685,0.214,0.488,121.828,-15.984000000000002,0.8540000000000001,0.949,0.117,0.0996,177533
[19892],0.478,0.6970000000000001,0.194,99.838,-7.39,0.235,0.0183,0.0932,0.0306,372560
[446509],0.458,0.972,0.628,155.514,-4.38,1.28e-05,0.00718,0.331,0.0451,316240
[228714],0.285,0.317,0.272,85.11399999999998,-9.363,0.983,0.00047,0.382,0.0294,179520
[325401],0.394,0.486,0.4270000000000001,133.685,-9.742,0.627,0.0,0.16699999999999998,0.0366,175373
[119107],0.48,0.0902,0.112,119.377,-17.007,0.993,0.912,0.184,0.0439,232000
"[2487188, 2264745]",0.621,0.5379999999999999,0.311,85.977,-9.307,0.0117,0.0189,0.583,0.0401,367293
[674310],0.568,0.453,0.763,122.564,-11.794,0.7909999999999999,0.06,0.101,0.037000000000000005,292400
[609396],0.5429999999999999,0.41,0.8170000000000001,95.363,-13.253,0.157,0.0,0.0996,0.0268,184893
[477116],0.598,0.624,0.0451,98.004,-6.922999999999999,0.00107,0.0795,0.0826,0.0332,264827
[329542],0.565,0.679,0.588,140.006,-7.903,0.101,4.79e-05,0.0913,0.031,259920
[837592],0.4,0.204,0.307,114.621,-11.008,0.778,0.0,0.101,0.0381,134067
[994823],0.789,0.813,0.42,116.007,-4.563,0.0294,2.07e-06,0.519,0.0374,172133
[775323],0.644,0.6409999999999999,0.637,128.099,-12.173,0.0664,0.0245,0.318,0.0319,213400
[189644],0.485,0.0377,0.205,80.334,-16.477,0.977,0.006490000000000001,0.0856,0.0291,192893
[758630],0.377,0.8740000000000001,0.537,79.915,-5.252999999999999,0.0004440000000000001,0.000178,0.36,0.041,223867
[790604],0.542,0.5579999999999999,0.522,109.182,-12.259,0.278,0.19,0.906,0.0462,551027
[81017],0.14,0.158,0.0998,67.094,-17.801,0.8640000000000001,0.526,0.0632,0.043,389587
[790604],0.509,0.341,0.515,130.023,-12.555,0.519,1.31e-05,0.0867,0.0654,531960
"[200791, 583959]",0.6659999999999999,0.157,0.5920000000000001,80.078,-17.41,0.588,0.00116,0.111,0.0369,100434
[611877],0.46,0.575,0.83,174.122,-13.058,0.91,0.0,0.7090000000000001,0.929,106600
[41874],0.46,0.92,0.805,175.294,-7.049,0.159,0.722,0.0995,0.102,133013
[868063],0.625,0.342,0.914,147.57,-11.772,0.578,4.07e-05,0.0826,0.0476,285667
[479028],0.5589999999999999,0.11,0.451,138.393,-16.084,0.774,0.0,0.0885,0.0688,193760
[346336],0.715,0.224,0.33,135.266,-15.595999999999998,0.188,0.224,0.243,0.0319,315445
[836394],0.753,0.745,0.728,132.025,-6.313,0.00801,0.00102,0.478,0.0371,227587
[2841398],0.785,0.674,0.848,106.057,-3.936,0.208,0.0,0.285,0.043,197787
[116984],0.687,0.5429999999999999,0.962,125.375,-5.657,0.34700000000000003,0.0,0.34,0.0317,157760
[184502],0.252,0.203,0.325,79.139,-10.389,0.871,0.0,0.339,0.0313,185053
"[128249, 354189]",0.413,0.34600000000000003,0.302,107.139,-12.274,0.7509999999999999,0.0,0.34600000000000003,0.0367,134267
[69534],0.51,0.417,0.145,148.01,-7.582999999999998,0.111,6.36e-05,0.116,0.0263,276453
[489316],0.784,0.103,0.508,122.973,-18.936,0.988,0.922,0.106,0.0733,326104
[858710],0.606,0.278,0.59,88.887,-13.464,0.9,0.0,0.131,0.0766,247867
[232564],0.574,0.853,0.755,126.313,-9.157,0.531,0.581,0.5429999999999999,0.0763,207307
[988471],0.6629999999999999,0.431,0.455,96.657,-11.781,0.858,0.396,0.12,0.0315,238067
[75591],0.575,0.448,0.404,145.97799999999995,-8.524,0.256,0.0,0.128,0.0262,279107
[11707],0.684,0.416,0.5489999999999999,80.204,-15.367,0.647,0.0,0.0822,0.0447,187267
[130689],0.487,0.359,0.227,71.699,-9.055,0.645,2.4e-05,0.131,0.0339,314833
[600069],0.379,0.0638,0.265,83.846,-16.699,0.962,0.0,0.156,0.0346,141400
[825032],0.648,0.229,0.779,77.625,-12.844,0.856,0.000132,0.293,0.0577,170533
[956707],0.586,0.276,0.647,91.026,-13.922,0.6629999999999999,1.51e-05,0.266,0.0283,208893
[2014409],0.679,0.604,0.857,122.051,-7.431,0.416,0.6920000000000001,0.165,0.0316,200160
[180228],0.48,0.68,0.691,148.784,-13.036,0.5479999999999999,0.00193,0.15,0.0487,158013
[241650],0.7709999999999999,0.495,0.242,102.705,-10.294,0.6659999999999999,0.0118,0.107,0.0334,275907
[120521],0.6779999999999999,0.565,0.57,113.719,-11.554,0.628,0.00598,0.28300000000000003,0.0358,161200
[233035],0.703,0.486,0.971,120.845,-10.465,0.8540000000000001,6.14e-06,0.299,0.0646,87667
[296903],0.285,0.778,0.3670000000000001,151.128,-7.002999999999999,4.55e-05,7.62e-06,0.0534,0.0701,298560
[79016],0.618,0.104,0.4,90.194,-11.784,0.978,0.000116,0.305,0.0387,199800
[803752],0.391,0.273,0.613,96.849,-15.896,0.996,0.945,0.0875,0.0374,190267
[138699],0.302,0.919,0.556,175.183,-7.88,0.000167,0.00185,0.503,0.0782,211907
[883318],0.6409999999999999,0.828,0.7759999999999999,104.714,-5.412000000000001,0.0864,8.85e-06,0.246,0.0722,271933
[746470],0.505,0.843,0.809,114.076,-3.952,0.142,7.340000000000001e-05,0.14800000000000002,0.0372,179627
[894847],0.86,0.705,0.8540000000000001,134.395,-12.514,0.107,8.87e-06,0.149,0.0894,262618
[957085],0.478,0.563,0.193,147.356,-9.216,0.000109,0.6679999999999999,0.0693,0.0297,243533
[80780],0.613,0.769,0.612,104.687,-8.271,0.005,0.000362,0.329,0.0308,248400
[540883],0.474,0.8,0.156,133.94,-10.472,0.000769,0.0309,0.131,0.0775,283213
[130037],0.431,0.7959999999999999,0.726,112.573,-7.676,0.00799,2.37e-05,0.916,0.0356,354400
[2014409],0.631,0.851,0.469,107.008,-5.871,0.392,0.0647,0.57,0.04,261040
[993302],0.532,0.929,0.795,141.07299999999995,-4.847,0.00139,0.0,0.0884,0.0591,224373
[46699],0.501,0.135,0.313,94.14,-13.379,0.8959999999999999,0.0,0.12,0.0258,282173
[2165952],0.361,0.608,0.0789,191.812,-6.7570000000000014,0.05,7.96e-05,0.183,0.098,199947
[165818],0.682,0.6659999999999999,0.932,125.066,-10.041,0.5379999999999999,3.06e-05,0.0554,0.0379,167933
[766078],0.402,0.481,0.426,113.514,-9.006,0.0159,9.14e-06,0.28600000000000003,0.0427,174280
[112789],0.499,0.934,0.5,112.373,-7.351,0.0167,0.0,0.639,0.187,240547
[239859],0.276,0.746,0.0322,139.19899999999998,-10.826,0.8270000000000001,0.626,0.0805,0.052000000000000005,74093
[208076],0.525,0.256,0.162,60.69,-10.409,0.448,0.000884,0.0779,0.0278,359027
[2124046],0.5479999999999999,0.716,0.35600000000000004,110.085,-5.756,0.0767,1.66e-06,0.0873,0.0706,199387
"[189644, 950571]",0.6729999999999999,0.365,0.637,96.78,-9.806,0.926,0.0,0.188,0.0404,147867
[75100],0.535,0.758,0.797,108.128,-10.858,0.26,0.000153,0.22,0.0344,369520
[191947],0.579,0.35200000000000004,0.477,172.608,-10.312,0.561,0.00203,0.0989,0.0882,169227
[320845],0.644,0.4970000000000001,0.35100000000000003,104.623,-8.357999999999999,0.508,0.0,0.116,0.024,244667
[239827],0.628,0.662,0.892,174.09599999999998,-9.731,0.424,0.252,0.0781,0.0463,205360
[91312],0.76,0.219,0.885,115.765,-18.5,0.961,0.944,0.416,0.0521,79773
[864209],0.334,0.258,0.231,81.217,-18.048,0.29100000000000004,5.350000000000001e-05,0.0913,0.029,197333
"[811622, 851639]",0.393,0.248,0.203,80.755,-10.942,0.794,1.88e-06,0.0953,0.0363,177307
[61480],0.534,0.642,0.861,148.084,-12.121,0.0374,0.000468,0.15,0.0362,175973
[642664],0.535,0.135,0.552,83.84100000000002,-22.689,0.99,0.8859999999999999,0.108,0.0395,167413
[139026],0.431,0.909,0.55,113.201,-8.899,0.3,0.0034200000000000003,0.462,0.0399,282320
[182900],0.568,0.417,0.585,110.641,-16.114,0.536,0.000759,0.0818,0.0412,231959
[806336],0.659,0.333,0.933,181.568,-13.307,0.313,2.83e-06,0.124,0.35700000000000004,221027
[489876],0.511,0.464,0.289,123.412,-10.765,0.256,4.2000000000000004e-06,0.132,0.0383,225426
[921359],0.514,0.882,0.942,92.147,-5.306,0.0154,0.0,0.389,0.0491,184107
[567624],0.451,0.359,0.17800000000000002,76.015,-8.567,0.847,2.97e-05,0.13699999999999998,0.0247,288440
[397042],0.39,0.561,0.5589999999999999,141.144,-11.713,0.3670000000000001,0.674,0.102,0.0544,483867
[775877],0.43,0.738,0.0944,137.986,-7.0760000000000005,0.0212,0.00165,0.33,0.0375,285160
[824022],0.56,0.877,0.8009999999999999,84.17299999999999,-10.445,0.257,4.66e-06,0.106,0.091,120533
[346336],0.482,0.529,0.475,125.391,-9.279,0.0198,0.000502,0.215,0.0611,405907
[633181],0.327,0.52,0.586,75.165,-13.302,0.8420000000000001,0.0,0.107,0.0931,144987
[84814],0.472,0.7240000000000001,0.6729999999999999,127.36,-5.061,0.0987,0.0,0.239,0.0522,297267
[652255],0.373,0.561,0.446,94.712,-9.7,0.753,0.0,0.16,0.0604,216853
[831708],0.738,0.428,0.684,105.103,-8.0,0.595,0.0,0.0835,0.0267,310947
[686897],0.227,0.0461,0.134,164.762,-21.664,0.932,0.000531,0.0892,0.0389,248760
[3185359],0.664,0.908,0.889,118.031,-4.806,0.00182,0.0,0.109,0.0317,216454
[5882],0.436,0.8009999999999999,0.638,120.772,-6.7620000000000005,0.0466,0.0118,0.711,0.0869,206507
[746182],0.376,0.87,0.657,126.698,-5.509,0.00383,1.4300000000000004e-05,0.09,0.037000000000000005,243640
[69402],0.4320000000000001,0.659,0.7609999999999999,155.497,-11.104,0.107,0.0,0.449,0.302,295173
[206407],0.506,0.903,0.7809999999999999,117.229,-8.898,0.00169,0.0,0.336,0.0455,120360
[3462371],0.483,0.713,0.594,161.905,-5.027,0.0194,0.000151,0.316,0.0295,217280
[423829],0.393,0.512,0.622,147.793,-12.627,0.338,0.00146,0.924,0.0611,550267
[40695],0.606,0.564,0.435,109.318,-11.151,0.76,0.0,0.202,0.35600000000000004,154493
[448207],0.7440000000000001,0.453,0.122,103.773,-11.977,0.627,0.421,0.0898,0.0348,239960
[9680],0.398,0.5589999999999999,0.289,100.505,-13.57,0.465,0.00126,0.105,0.187,292000
[238115],0.595,0.456,0.727,117.444,-12.546,0.7879999999999999,0.0,0.188,0.0795,192867
[1482685],0.66,0.629,0.324,111.926,-12.359000000000002,0.4320000000000001,7.3e-05,0.172,0.0387,340867
[191680],0.4270000000000001,0.583,0.7020000000000001,100.816,-13.046,0.366,0.789,0.092,0.0302,356093
[478603],0.579,0.764,0.965,104.977,-8.821,0.15,0.0091,0.0697,0.0283,266053
[96977],0.479,0.892,0.375,92.039,-5.4220000000000015,1.47e-05,0.7879999999999999,0.314,0.0819,281840
[1545319],0.595,0.8190000000000001,0.498,179.9,-6.186,0.192,0.0,0.0588,0.14300000000000002,240053
[263852],0.4270000000000001,0.418,0.362,91.955,-7.151,0.76,1.62e-05,0.146,0.0251,159880
[137390],0.873,0.446,0.838,115.081,-11.527,0.00677,0.718,0.1,0.0445,266533
[825251],0.293,0.6829999999999999,0.0728,159.816,-7.576,0.000147,0.159,0.118,0.0423,290507
[178645],0.66,0.768,0.624,131.066,-6.329,0.153,0.42,0.0983,0.0417,210840
[423829],0.6559999999999999,0.445,0.632,77.009,-10.282,0.141,4.52e-05,0.435,0.141,237051
[193320],0.579,0.928,0.7859999999999999,118.84,-6.029,0.0243,0.000127,0.192,0.0366,213848
[85915],0.541,0.5489999999999999,0.251,135.665,-8.891,0.525,0.0,0.325,0.0368,296120
[792507],0.276,0.207,0.218,82.905,-14.845,0.654,9.01e-06,0.15,0.0299,232507
[615026],0.64,0.244,0.802,151.382,-10.401,0.992,0.443,0.142,0.13,201004
[505047],0.6729999999999999,0.29,0.7659999999999999,80.308,-13.465,0.917,0.191,0.103,0.0534,209600
[414251],0.8490000000000001,0.327,0.9,95.29,-13.647,0.526,0.0632,0.0287,0.0477,162560
[69153],0.578,0.114,0.619,72.105,-19.965,0.487,0.0,0.102,0.0355,181093
[13393],0.325,0.456,0.7240000000000001,175.835,-15.289,0.34,1.44e-06,0.14800000000000002,0.0432,273867
[793227],0.637,0.4320000000000001,0.657,125.575,-9.763,0.89,0.006229999999999999,0.0582,0.0356,216027
[149044],0.7709999999999999,0.659,0.742,110.698,-12.311,0.175,0.0356,0.179,0.0688,242573
[446509],0.247,0.995,0.0616,109.806,-4.519,0.0187,0.033,0.89,0.277,446616
[130689],0.541,0.711,0.588,136.58,-13.492,0.0635,0.0201,0.7190000000000001,0.0383,291893
[847756],0.376,0.441,0.204,72.781,-11.925999999999998,0.647,1.76e-06,0.293,0.0877,410733
[747506],0.335,0.163,0.513,84.315,-17.254,0.782,0.0,0.316,0.031,152360
[936425],0.19,0.7559999999999999,0.524,83.86200000000002,-9.336,0.0584,0.022,0.166,0.0649,170133
[630882],0.7709999999999999,0.552,0.962,82.89200000000002,-4.727,0.769,7.07e-06,0.16899999999999998,0.185,136907
[567325],0.494,0.0835,0.667,83.54899999999998,-20.332,0.8959999999999999,0.733,0.0993,0.0745,179240
[931086],0.407,0.0651,0.358,96.846,-22.697,0.914,0.0564,0.0924,0.0305,117760
[68551],0.532,0.491,0.154,72.722,-8.939,0.0896,5.41e-06,0.11,0.0334,217773
[43714],0.207,0.459,0.0421,93.347,-13.076,0.124,0.002,0.113,0.0359,219733
[47134],0.58,0.0921,0.317,109.649,-17.03,0.8440000000000001,0.0,0.256,0.0403,249067
[678009],0.596,0.0756,0.17800000000000002,115.497,-15.64,0.522,0.13,0.0917,0.0361,161600
"[260038, 931567, 927555]",0.583,0.7,0.929,148.871,-11.43,0.809,0.0,0.162,0.0626,145707
[185591],0.472,0.41,0.301,107.923,-12.948,0.8170000000000001,0.038,0.125,0.0291,289733
[583723],0.315,0.329,0.227,98.807,-16.332,0.929,0.981,0.107,0.0313,193773
"[958533, 142767]",0.763,0.0754,0.581,116.153,-20.33,0.96,0.476,0.114,0.0644,345760
[51233],0.621,0.534,0.961,121.99,-15.681,0.794,0.455,0.11,0.0506,135707
[216348],0.527,0.25,0.634,109.293,-12.127,0.901,7.020000000000001e-05,0.275,0.0288,123933
[490416],0.623,0.149,0.557,144.688,-19.226,0.954,0.923,0.0977,0.0447,282013
[849246],0.6409999999999999,0.8340000000000001,0.867,118.783,-5.055,0.145,5.1e-05,0.199,0.0624,207133
[184502],0.194,0.168,0.111,84.26100000000002,-16.483,0.918,0.00116,0.108,0.0344,205547
[2014409],0.381,0.8290000000000001,0.509,165.935,-4.564,0.0226,0.00027400000000000005,0.402,0.0598,194707
[99730],0.66,0.747,0.718,168.74200000000005,-8.861,0.773,0.000303,0.0927,0.0457,281040
[159699],0.273,0.21600000000000005,0.124,82.022,-13.99,0.79,0.000651,0.206,0.0313,212733
[825251],0.452,0.952,0.305,168.065,-6.499,0.00442,0.121,0.302,0.218,272800
[396676],0.7,0.336,0.335,112.866,-11.584,0.362,9.81e-06,0.146,0.028,219440
[446509],0.48,0.923,0.44,96.535,-8.793,0.000211,0.531,0.106,0.0682,312360
[754032],0.451,0.6729999999999999,0.583,95.513,-9.115,0.0857,0.00225,0.797,0.0734,122893
[607448],0.7709999999999999,0.563,0.884,113.915,-10.722,0.252,0.00323,0.133,0.0284,315000
[5501],0.312,0.958,0.49,138.32299999999998,-2.919,0.0004860000000000001,0.000384,0.536,0.231,147640
[228714],0.374,0.201,0.208,118.643,-16.898,0.89,3.42e-06,0.951,0.0752,216920
[295756],0.5820000000000001,0.485,0.7509999999999999,128.872,-12.781,0.349,0.624,0.6679999999999999,0.0326,314400
[137390],0.687,0.131,0.363,126.996,-21.348000000000006,0.307,0.7759999999999999,0.476,0.0456,118360
[789721],0.762,0.598,0.696,121.039,-13.062,0.177,5.98e-06,0.0646,0.0317,228573
[22124],0.476,0.994,0.126,92.865,-3.19,0.00024700000000000004,0.152,0.0793,0.175,353133
[446509],0.48,0.959,0.348,172.18599999999995,-6.227,0.000288,0.674,0.0507,0.0376,227733
[894465],0.506,0.705,0.469,121.994,-9.418,0.063,1.67e-06,0.568,0.086,245347
[961234],0.6729999999999999,0.301,0.596,126.162,-16.028,0.767,9.9e-06,0.159,0.0336,288587
[286439],0.764,0.7490000000000001,0.813,87.861,-6.1179999999999986,0.34,0.0,0.104,0.254,253253
[52736],0.463,0.309,0.506,52.13800000000001,-8.701,0.8,1.18e-05,0.201,0.12,202467
[197424],0.316,0.297,0.361,74.832,-7.534,0.892,1.55e-05,0.368,0.0393,235027
[1535255],0.21,0.0268,0.0321,175.821,-28.104,0.759,0.885,0.0978,0.043,123707
[838327],0.581,0.607,0.213,102.03,-8.458,0.189,1.6e-06,0.0882,0.028,281467
[956707],0.415,0.312,0.35,65.796,-13.497,0.17800000000000002,0.0,0.0942,0.0271,260893
[476599],0.6829999999999999,0.872,0.716,155.656,-4.363,0.0295,0.0,0.0401,0.392,227733
[104741],0.617,0.644,0.965,101.634,-11.244000000000002,0.723,0.579,0.196,0.0307,183333
[486047],0.7609999999999999,0.687,0.316,95.089,-6.185,0.00469,0.00532,0.245,0.131,173427
[83095],0.804,0.649,0.906,91.067,-4.4289999999999985,0.0859,0.0,0.112,0.0857,378200
[795054],0.453,0.945,0.654,144.53799999999995,-6.3370000000000015,0.0015,0.000254,0.122,0.0719,342707
[66915],0.7070000000000001,0.326,0.7879999999999999,122.948,-19.686,0.614,3.06e-05,0.365,0.0541,127600
[883318],0.5710000000000001,0.8,0.335,104.377,-4.131,0.0101,7.290000000000001e-05,0.111,0.0292,311867
[3462371],0.435,0.838,0.305,146.961,-4.478,0.00325,3.02e-06,0.353,0.051,203680
[368367],0.71,0.63,0.71,99.005,-12.063,0.541,4.98e-05,0.0823,0.117,294200
[112789],0.526,0.93,0.2,110.73,-6.645,0.000177,0.39,0.412,0.0734,221240
[31685],0.616,0.425,0.65,132.971,-12.282,0.329,0.00188,0.0996,0.0343,206053
[883318],0.556,0.913,0.73,96.184,-2.36,0.0193,8.59e-06,0.34600000000000003,0.0437,282160
[133719],0.665,0.991,0.0676,152.596,-6.725,0.0117,0.00392,0.339,0.256,413880
[2264745],0.484,0.381,0.3720000000000001,106.65,-6.705,0.235,3.6000000000000003e-06,0.0998,0.0711,299213
[9680],0.363,0.0453,0.068,144.759,-21.676,0.736,0.0472,0.138,0.041,335227
[5441],0.35700000000000004,0.812,0.108,110.788,-6.522,0.000598,0.0175,0.125,0.0445,289893
[824022],0.605,0.591,0.895,74.484,-7.041,0.711,0.0,0.35600000000000004,0.0409,71400
